pid,mountainRange,site,bodyLength,test,score
916a0e50-33bf-4697-9f17-34fcafaae7d8,Ligurian,a,197.3707903,test_3,113.65832691210142
916a0e50-33bf-4697-9f17-34fcafaae7d8,Ligurian,a,197.3707903,test_4,0
b84e939c-a339-47c2-b02b-586efe159997,Ligurian,a,197.7966825,test_1,100.45114249687124
b84e939c-a339-47c2-b02b-586efe159997,Ligurian,a,197.7966825,test_2,5.422995683124475
b84e939c-a339-47c2-b02b-586efe159997,Ligurian,a,197.7966825,test_3,155.4841273607315
b84e939c-a339-47c2-b02b-586efe159997,Ligurian,a,197.7966825,test_4,0
9788b367-3a98-4a8f-baf3-b7c9bc32ae0a,Ligurian,a,199.6620064,test_1,101.91444342918028
9788b367-3a98-4a8f-baf3-b7c9bc32ae0a,Ligurian,a,199.6620064,test_2,32.97499118681022
9788b367-3a98-4a8f-baf3-b7c9bc32ae0a,Ligurian,a,199.6620064,test_3,101.77803756306365
9788b367-3a98-4a8f-baf3-b7c9bc32ae0a,Ligurian,a,199.6620064,test_4,0
c3365afa-2cb1-4742-b1fb-1aba2ad95fcc,Ligurian,a,208.7708277,test_1,105.05161109093471
c3365afa-2cb1-4742-b1fb-1aba2ad95fcc,Ligurian,a,208.7708277,test_2,59.96179450421618
c3365afa-2cb1-4742-b1fb-1aba2ad95fcc,Ligurian,a,208.7708277,test_3,34.38308893153778
c3365afa-2cb1-4742-b1fb-1aba2ad95fcc,Ligurian,a,208.7708277,test_4,1
2338c0bd-d0c2-4dd6-9cb9-532030503686,Ligurian,a,199.6470087,test_1,100.27397467414004
2338c0bd-d0c2-4dd6-9cb9-532030503686,Ligurian,a,199.6470087,test_2,80.73890156546183
2338c0bd-d0c2-4dd6-9cb9-532030503686,Ligurian,a,199.6470087,test_3,19.244203931907798
2338c0bd-d0c2-4dd6-9cb9-532030503686,Ligurian,a,199.6470087,test_4,1
bf4cc129-619c-4cf7-8fc7-52dcb4a4264c,Ligurian,a,198.6395736,test_1,101.70251993036187
bf4cc129-619c-4cf7-8fc7-52dcb4a4264c,Ligurian,a,198.6395736,test_2,111.89712254737428
bf4cc129-619c-4cf7-8fc7-52dcb4a4264c,Ligurian,a,198.6395736,test_3,37.15062989237288
bf4cc129-619c-4cf7-8fc7-52dcb4a4264c,Ligurian,a,198.6395736,test_4,1
b29d66d8-01dc-4519-825f-a64a9e01af2e,Ligurian,a,193.3904581,test_1,98.79203604277669
b29d66d8-01dc-4519-825f-a64a9e01af2e,Ligurian,a,193.3904581,test_2,168.39072797275358
b29d66d8-01dc-4519-825f-a64a9e01af2e,Ligurian,a,193.3904581,test_3,119.99707769200339
b29d66d8-01dc-4519-825f-a64a9e01af2e,Ligurian,a,193.3904581,test_4,0
3928a335-130f-45d1-8fe6-e67f4ad0316a,Ligurian,a,196.7885373,test_1,98.8951919345623
3928a335-130f-45d1-8fe6-e67f4ad0316a,Ligurian,a,196.7885373,test_2,76.8676863437566
3928a335-130f-45d1-8fe6-e67f4ad0316a,Ligurian,a,196.7885373,test_3,33.144734500585244
3928a335-130f-45d1-8fe6-e67f4ad0316a,Ligurian,a,196.7885373,test_4,1
fecef06c-ef22-4acc-93bf-3f289d8d85a1,Ligurian,a,195.7997268,test_1,98.6589264359482
fecef06c-ef22-4acc-93bf-3f289d8d85a1,Ligurian,a,195.7997268,test_2,28.339306953785396
fecef06c-ef22-4acc-93bf-3f289d8d85a1,Ligurian,a,195.7997268,test_3,120.30009252828026
fecef06c-ef22-4acc-93bf-3f289d8d85a1,Ligurian,a,195.7997268,test_4,0
8eea8188-b86a-47fd-b199-5f421d4207e9,Ligurian,a,205.007335,test_1,102.85558402947106
8eea8188-b86a-47fd-b199-5f421d4207e9,Ligurian,a,205.007335,test_2,165.30872228345345
8eea8188-b86a-47fd-b199-5f421d4207e9,Ligurian,a,205.007335,test_3,149.6263721036438
8eea8188-b86a-47fd-b199-5f421d4207e9,Ligurian,a,205.007335,test_4,0
bedd5246-38ed-45bc-8ee5-19bd337ca770,Ligurian,a,204.5745191,test_1,103.55663705552315
bedd5246-38ed-45bc-8ee5-19bd337ca770,Ligurian,a,204.5745191,test_2,101.365296528243
bedd5246-38ed-45bc-8ee5-19bd337ca770,Ligurian,a,204.5745191,test_3,32.6006478462127
bedd5246-38ed-45bc-8ee5-19bd337ca770,Ligurian,a,204.5745191,test_4,1
62b73ecc-7ce0-4ed4-88a4-fc008a8c1c1f,Ligurian,a,197.821003,test_1,100.53950291556748
62b73ecc-7ce0-4ed4-88a4-fc008a8c1c1f,Ligurian,a,197.821003,test_2,173.47702130851232
62b73ecc-7ce0-4ed4-88a4-fc008a8c1c1f,Ligurian,a,197.821003,test_3,142.72858395465525
62b73ecc-7ce0-4ed4-88a4-fc008a8c1c1f,Ligurian,a,197.821003,test_4,0
60e63597-65bf-4097-901e-1a8ae91812c0,Ligurian,a,202.9267917,test_1,101.93288537367528
60e63597-65bf-4097-901e-1a8ae91812c0,Ligurian,a,202.9267917,test_2,159.2139145493711
60e63597-65bf-4097-901e-1a8ae91812c0,Ligurian,a,202.9267917,test_3,131.85833478763186
60e63597-65bf-4097-901e-1a8ae91812c0,Ligurian,a,202.9267917,test_4,0
7150480a-74d1-469c-886b-1d801f222c31,Ligurian,b,209.769199,test_1,105.74580063905051
7150480a-74d1-469c-886b-1d801f222c31,Ligurian,b,209.769199,test_2,78.6793731788017
7150480a-74d1-469c-886b-1d801f222c31,Ligurian,b,209.769199,test_3,3.598602518871177
7150480a-74d1-469c-886b-1d801f222c31,Ligurian,b,209.769199,test_4,1
a4556753-06f9-4e1e-bef5-7c6a72d9ee6f,Ligurian,b,212.3001688,test_1,106.88460211924738
a4556753-06f9-4e1e-bef5-7c6a72d9ee6f,Ligurian,b,212.3001688,test_2,174.41921191133332
a4556753-06f9-4e1e-bef5-7c6a72d9ee6f,Ligurian,b,212.3001688,test_3,192.1663454086484
a4556753-06f9-4e1e-bef5-7c6a72d9ee6f,Ligurian,b,212.3001688,test_4,0
600b08f0-c417-41ca-b443-08936e9acecb,Ligurian,b,206.8002264,test_1,104.06663644632742
600b08f0-c417-41ca-b443-08936e9acecb,Ligurian,b,206.8002264,test_2,49.10594183679381
600b08f0-c417-41ca-b443-08936e9acecb,Ligurian,b,206.8002264,test_3,59.250334569216754
600b08f0-c417-41ca-b443-08936e9acecb,Ligurian,b,206.8002264,test_4,1
11bc795e-b73a-45c4-b926-8484b1f9e32a,Ligurian,b,206.0291334,test_1,104.24064229605968
11bc795e-b73a-45c4-b926-8484b1f9e32a,Ligurian,b,206.0291334,test_2,167.01568733612604
11bc795e-b73a-45c4-b926-8484b1f9e32a,Ligurian,b,206.0291334,test_3,157.79385727079128
11bc795e-b73a-45c4-b926-8484b1f9e32a,Ligurian,b,206.0291334,test_4,0
f8777200-75b3-4d66-8621-b70cc08889be,Ligurian,b,216.4534082,test_1,108.51623081971638
f8777200-75b3-4d66-8621-b70cc08889be,Ligurian,b,216.4534082,test_2,23.040384765734405
f8777200-75b3-4d66-8621-b70cc08889be,Ligurian,b,216.4534082,test_3,87.94005377247349
f8777200-75b3-4d66-8621-b70cc08889be,Ligurian,b,216.4534082,test_4,1
45e2b506-f6fe-432b-88af-61b130362600,Ligurian,b,214.375613,test_1,108.4014909859924
45e2b506-f6fe-432b-88af-61b130362600,Ligurian,b,214.375613,test_2,30.119882692650645
45e2b506-f6fe-432b-88af-61b130362600,Ligurian,b,214.375613,test_3,77.00539045398756
45e2b506-f6fe-432b-88af-61b130362600,Ligurian,b,214.375613,test_4,1
b8b0717d-4a00-4a95-a2fe-317141e264c3,Ligurian,b,206.7412391,test_1,104.19119000132387
b8b0717d-4a00-4a95-a2fe-317141e264c3,Ligurian,b,206.7412391,test_2,119.42631326142867
b8b0717d-4a00-4a95-a2fe-317141e264c3,Ligurian,b,206.7412391,test_3,71.2315554168762
b8b0717d-4a00-4a95-a2fe-317141e264c3,Ligurian,b,206.7412391,test_4,1
23c6415f-ddbd-466e-b957-efd72141444d,Ligurian,b,201.7569338,test_1,102.95441045393667
23c6415f-ddbd-466e-b957-efd72141444d,Ligurian,b,201.7569338,test_2,173.5500211176412
23c6415f-ddbd-466e-b957-efd72141444d,Ligurian,b,201.7569338,test_3,156.89719114218414
23c6415f-ddbd-466e-b957-efd72141444d,Ligurian,b,201.7569338,test_4,0
ac98abf0-2b9e-4a19-bae5-fe8513e6abfa,Ligurian,b,212.9415295,test_1,108.84161492142816
ac98abf0-2b9e-4a19-bae5-fe8513e6abfa,Ligurian,b,212.9415295,test_2,3.7820489874225993
ac98abf0-2b9e-4a19-bae5-fe8513e6abfa,Ligurian,b,212.9415295,test_3,128.2246967200173
ac98abf0-2b9e-4a19-bae5-fe8513e6abfa,Ligurian,b,212.9415295,test_4,0
4f8d3bcd-70d3-481f-88dc-f643c9188617,Ligurian,b,209.9258209,test_1,106.44587095552744
4f8d3bcd-70d3-481f-88dc-f643c9188617,Ligurian,b,209.9258209,test_2,145.96311835316453
4f8d3bcd-70d3-481f-88dc-f643c9188617,Ligurian,b,209.9258209,test_3,131.7999020169397
4f8d3bcd-70d3-481f-88dc-f643c9188617,Ligurian,b,209.9258209,test_4,0
e6ec0157-3f4e-48fa-a63a-1700012d1cfc,Ligurian,b,210.8249888,test_1,105.84476730094364
e6ec0157-3f4e-48fa-a63a-1700012d1cfc,Ligurian,b,210.8249888,test_2,10.788241666678076
e6ec0157-3f4e-48fa-a63a-1700012d1cfc,Ligurian,b,210.8249888,test_3,122.78395239672923
e6ec0157-3f4e-48fa-a63a-1700012d1cfc,Ligurian,b,210.8249888,test_4,0
cdba360c-406a-4ec5-b17d-c9a3dfaa54a9,Ligurian,b,213.8767095,test_1,109.1196942805071
cdba360c-406a-4ec5-b17d-c9a3dfaa54a9,Ligurian,b,213.8767095,test_2,87.24212425079713
cdba360c-406a-4ec5-b17d-c9a3dfaa54a9,Ligurian,b,213.8767095,test_3,33.27671932879154
cdba360c-406a-4ec5-b17d-c9a3dfaa54a9,Ligurian,b,213.8767095,test_4,1
49c1d182-191e-4f3e-9bb8-222ffeeece9e,Ligurian,b,218.6140446,test_1,109.84924153521254
49c1d182-191e-4f3e-9bb8-222ffeeece9e,Ligurian,b,218.6140446,test_2,133.46252282542937
49c1d182-191e-4f3e-9bb8-222ffeeece9e,Ligurian,b,218.6140446,test_3,133.63056540429625
49c1d182-191e-4f3e-9bb8-222ffeeece9e,Ligurian,b,218.6140446,test_4,0
8c3a822a-543e-48cf-8f02-6958b59cf91a,Ligurian,b,210.8980754,test_1,105.91297291653954
8c3a822a-543e-48cf-8f02-6958b59cf91a,Ligurian,b,210.8980754,test_2,21.099846504295083
8c3a822a-543e-48cf-8f02-6958b59cf91a,Ligurian,b,210.8980754,test_3,103.08274558739606
8c3a822a-543e-48cf-8f02-6958b59cf91a,Ligurian,b,210.8980754,test_4,0
6944a4f5-4034-4154-9145-c84a80ce62b1,Ligurian,b,208.8068918,test_1,105.719762057463
6944a4f5-4034-4154-9145-c84a80ce62b1,Ligurian,b,208.8068918,test_2,168.50941265944246
6944a4f5-4034-4154-9145-c84a80ce62b1,Ligurian,b,208.8068918,test_3,170.11366587564535
6944a4f5-4034-4154-9145-c84a80ce62b1,Ligurian,b,208.8068918,test_4,0
09270109-d82f-4811-b553-99e0af0a4097,Ligurian,b,213.5269776,test_1,107.57544986155403
09270109-d82f-4811-b553-99e0af0a4097,Ligurian,b,213.5269776,test_2,128.90014384006528
09270109-d82f-4811-b553-99e0af0a4097,Ligurian,b,213.5269776,test_3,109.44833539849657
09270109-d82f-4811-b553-99e0af0a4097,Ligurian,b,213.5269776,test_4,0
0a50926e-30fc-49e1-87bb-3c960cb8ad1a,Ligurian,b,214.3452445,test_1,108.1087617442971
0a50926e-30fc-49e1-87bb-3c960cb8ad1a,Ligurian,b,214.3452445,test_2,133.7141605416554
0a50926e-30fc-49e1-87bb-3c960cb8ad1a,Ligurian,b,214.3452445,test_3,121.45831449908258
0a50926e-30fc-49e1-87bb-3c960cb8ad1a,Ligurian,b,214.3452445,test_4,0
f69c64e1-8348-4d51-befb-cd263eeb99d1,Ligurian,b,212.429093,test_1,108.11168613365648
f69c64e1-8348-4d51-befb-cd263eeb99d1,Ligurian,b,212.429093,test_2,111.28624548353443
f69c64e1-8348-4d51-befb-cd263eeb99d1,Ligurian,b,212.429093,test_3,74.59824946625847
f69c64e1-8348-4d51-befb-cd263eeb99d1,Ligurian,b,212.429093,test_4,1
65ab8bc8-9a7b-46b0-9892-c22d623445c0,Ligurian,b,214.0022867,test_1,107.40219823325936
65ab8bc8-9a7b-46b0-9892-c22d623445c0,Ligurian,b,214.0022867,test_2,44.84027456815197
65ab8bc8-9a7b-46b0-9892-c22d623445c0,Ligurian,b,214.0022867,test_3,51.14509502088718
65ab8bc8-9a7b-46b0-9892-c22d623445c0,Ligurian,b,214.0022867,test_4,1
017db60a-5bb8-4234-9fb1-4511b4c29270,Ligurian,b,209.3735113,test_1,107.04033697398688
017db60a-5bb8-4234-9fb1-4511b4c29270,Ligurian,b,209.3735113,test_2,112.31950040294359
017db60a-5bb8-4234-9fb1-4511b4c29270,Ligurian,b,209.3735113,test_3,68.51681730488461
017db60a-5bb8-4234-9fb1-4511b4c29270,Ligurian,b,209.3735113,test_4,1
abc33ce9-2bd1-49fa-a19b-d755aa872110,Ligurian,c,217.0455452,test_1,108.9381451481592
abc33ce9-2bd1-49fa-a19b-d755aa872110,Ligurian,c,217.0455452,test_2,101.41098140580304
abc33ce9-2bd1-49fa-a19b-d755aa872110,Ligurian,c,217.0455452,test_3,66.07121992671257
abc33ce9-2bd1-49fa-a19b-d755aa872110,Ligurian,c,217.0455452,test_4,1
9a947ced-3cd9-4738-a872-955d8be7f3e8,Ligurian,c,216.9197318,test_1,109.6105568725722
9a947ced-3cd9-4738-a872-955d8be7f3e8,Ligurian,c,216.9197318,test_2,159.89430069626076
9a947ced-3cd9-4738-a872-955d8be7f3e8,Ligurian,c,216.9197318,test_3,180.87130238493458
9a947ced-3cd9-4738-a872-955d8be7f3e8,Ligurian,c,216.9197318,test_4,0
bfabe929-1847-4225-b111-7ab4ef46d13c,Ligurian,c,215.0328021,test_1,108.5894095608662
bfabe929-1847-4225-b111-7ab4ef46d13c,Ligurian,c,215.0328021,test_2,32.16893890107353
bfabe929-1847-4225-b111-7ab4ef46d13c,Ligurian,c,215.0328021,test_3,71.87698023031842
bfabe929-1847-4225-b111-7ab4ef46d13c,Ligurian,c,215.0328021,test_4,1
4af0ee53-546b-4f59-bb1f-7e41f0561f26,Ligurian,c,218.4580886,test_1,109.65886443779692
4af0ee53-546b-4f59-bb1f-7e41f0561f26,Ligurian,c,218.4580886,test_2,172.49612728028944
4af0ee53-546b-4f59-bb1f-7e41f0561f26,Ligurian,c,218.4580886,test_3,209.36265374944497
4af0ee53-546b-4f59-bb1f-7e41f0561f26,Ligurian,c,218.4580886,test_4,0
fd111f56-932c-4f34-9490-14938f8243ee,Ligurian,c,221.1151929,test_1,111.9861218571001
fd111f56-932c-4f34-9490-14938f8243ee,Ligurian,c,221.1151929,test_2,27.763642589268297
fd111f56-932c-4f34-9490-14938f8243ee,Ligurian,c,221.1151929,test_3,66.2010298904718
fd111f56-932c-4f34-9490-14938f8243ee,Ligurian,c,221.1151929,test_4,1
6bae6c3e-ee80-4aef-8676-9c3b213420e6,Ligurian,c,207.1896096,test_1,104.35117090388756
6bae6c3e-ee80-4aef-8676-9c3b213420e6,Ligurian,c,207.1896096,test_2,89.05032035976315
6bae6c3e-ee80-4aef-8676-9c3b213420e6,Ligurian,c,207.1896096,test_3,16.006476353829992
6bae6c3e-ee80-4aef-8676-9c3b213420e6,Ligurian,c,207.1896096,test_4,1
d3ed07a3-84ae-480c-a7cd-c4f8ddecd6c4,Ligurian,c,225.4513367,test_1,113.4052968940214
d3ed07a3-84ae-480c-a7cd-c4f8ddecd6c4,Ligurian,c,225.4513367,test_2,73.3836362782979
d3ed07a3-84ae-480c-a7cd-c4f8ddecd6c4,Ligurian,c,225.4513367,test_3,34.30404648586832
d3ed07a3-84ae-480c-a7cd-c4f8ddecd6c4,Ligurian,c,225.4513367,test_4,1
31eedc65-7db0-49b3-87cf-68fb2a9cdd86,Ligurian,c,227.24234,test_1,114.81277433008802
31eedc65-7db0-49b3-87cf-68fb2a9cdd86,Ligurian,c,227.24234,test_2,9.26597965766511
31eedc65-7db0-49b3-87cf-68fb2a9cdd86,Ligurian,c,227.24234,test_3,90.44959633256065
31eedc65-7db0-49b3-87cf-68fb2a9cdd86,Ligurian,c,227.24234,test_4,0
4b9ecccd-fd9b-48ae-8b14-70709443d4cd,Ligurian,c,216.0924307,test_1,109.98080394110252
4b9ecccd-fd9b-48ae-8b14-70709443d4cd,Ligurian,c,216.0924307,test_2,170.87293965351492
4b9ecccd-fd9b-48ae-8b14-70709443d4cd,Ligurian,c,216.0924307,test_3,200.8579530385875
4b9ecccd-fd9b-48ae-8b14-70709443d4cd,Ligurian,c,216.0924307,test_4,0
bf5582e1-cde4-42f3-9fb0-ea344389a09d,Ligurian,c,227.2506149,test_1,115.19996404838636
bf5582e1-cde4-42f3-9fb0-ea344389a09d,Ligurian,c,227.2506149,test_2,49.873901574192494
bf5582e1-cde4-42f3-9fb0-ea344389a09d,Ligurian,c,227.2506149,test_3,6.9223952775575786
bf5582e1-cde4-42f3-9fb0-ea344389a09d,Ligurian,c,227.2506149,test_4,1
9f3468f2-7bc2-4424-8e98-0ea74b19a7f0,Ligurian,c,217.0385986,test_1,109.09494272801923
9f3468f2-7bc2-4424-8e98-0ea74b19a7f0,Ligurian,c,217.0385986,test_2,132.14682453214624
9f3468f2-7bc2-4424-8e98-0ea74b19a7f0,Ligurian,c,217.0385986,test_3,126.16648845795251
9f3468f2-7bc2-4424-8e98-0ea74b19a7f0,Ligurian,c,217.0385986,test_4,0
7a58df96-fd1d-451c-9895-100f95caf7b2,Ligurian,c,220.5751091,test_1,112.59700574983516
7a58df96-fd1d-451c-9895-100f95caf7b2,Ligurian,c,220.5751091,test_2,136.93928600019797
7a58df96-fd1d-451c-9895-100f95caf7b2,Ligurian,c,220.5751091,test_3,150.21666249628439
7a58df96-fd1d-451c-9895-100f95caf7b2,Ligurian,c,220.5751091,test_4,0
233a9c7c-6919-47e4-80a3-e5153b813850,Ligurian,c,213.1708851,test_1,108.75407909379268
233a9c7c-6919-47e4-80a3-e5153b813850,Ligurian,c,213.1708851,test_2,104.75160626348736
233a9c7c-6919-47e4-80a3-e5153b813850,Ligurian,c,213.1708851,test_3,64.79691221139788
233a9c7c-6919-47e4-80a3-e5153b813850,Ligurian,c,213.1708851,test_4,1
bccc8ffb-1faf-4da6-bd7f-60561e637678,Ligurian,c,229.8520674,test_1,115.37833658640596
bccc8ffb-1faf-4da6-bd7f-60561e637678,Ligurian,c,229.8520674,test_2,150.90568104261695
bccc8ffb-1faf-4da6-bd7f-60561e637678,Ligurian,c,229.8520674,test_3,205.47990449042499
bccc8ffb-1faf-4da6-bd7f-60561e637678,Ligurian,c,229.8520674,test_4,0
6ffe97f2-d0d7-488d-add7-bb88246161e6,Ligurian,c,224.7217526,test_1,113.48154682221391
6ffe97f2-d0d7-488d-add7-bb88246161e6,Ligurian,c,224.7217526,test_2,98.377235004546293
6ffe97f2-d0d7-488d-add7-bb88246161e6,Ligurian,c,224.7217526,test_3,83.58795814270582
6ffe97f2-d0d7-488d-add7-bb88246161e6,Ligurian,c,224.7217526,test_4,1
8622259e-23b1-4ed4-865f-b8d43089b04f,Ligurian,c,229.9113525,test_1,117.23065418850489
8622259e-23b1-4ed4-865f-b8d43089b04f,Ligurian,c,229.9113525,test_2,148.88136535527957
8622259e-23b1-4ed4-865f-b8d43089b04f,Ligurian,c,229.9113525,test_3,205.26692088042202
8622259e-23b1-4ed4-865f-b8d43089b04f,Ligurian,c,229.9113525,test_4,0
a5a36ca5-af5f-452a-b211-15f0634a53c7,Ligurian,c,219.4764395,test_1,110.92435170547368
a5a36ca5-af5f-452a-b211-15f0634a53c7,Ligurian,c,219.4764395,test_2,133.53582807309016
a5a36ca5-af5f-452a-b211-15f0634a53c7,Ligurian,c,219.4764395,test_3,137.77125789852195
a5a36ca5-af5f-452a-b211-15f0634a53c7,Ligurian,c,219.4764395,test_4,0
aee4bded-8aa0-4349-b393-1aedc12108f4,Ligurian,c,221.150666,test_1,111.52024575434848
aee4bded-8aa0-4349-b393-1aedc12108f4,Ligurian,c,221.150666,test_2,119.0562962970457
aee4bded-8aa0-4349-b393-1aedc12108f4,Ligurian,c,221.150666,test_3,113.91495469018031
aee4bded-8aa0-4349-b393-1aedc12108f4,Ligurian,c,221.150666,test_4,0
08834db8-adec-4492-aded-3ad04dd44529,Ligurian,c,211.9773527,test_1,106.25695989399186
08834db8-adec-4492-aded-3ad04dd44529,Ligurian,c,211.9773527,test_2,135.40685725147972
08834db8-adec-4492-aded-3ad04dd44529,Ligurian,c,211.9773527,test_3,116.02259369513408
08834db8-adec-4492-aded-3ad04dd44529,Ligurian,c,211.9773527,test_4,0
3445ed8c-d268-4381-b295-d20f65d6030b,Ligurian,c,223.3711855,test_1,113.87190380904931
3445ed8c-d268-4381-b295-d20f65d6030b,Ligurian,c,223.3711855,test_2,157.15089543663188
3445ed8c-d268-4381-b295-d20f65d6030b,Ligurian,c,223.3711855,test_3,199.4981276149157
3445ed8c-d268-4381-b295-d20f65d6030b,Ligurian,c,223.3711855,test_4,0
94156a62-7f46-43d2-9e2f-680784adb126,Emmental,a,200.5537862,test_1,100.523148379053
94156a62-7f46-43d2-9e2f-680784adb126,Emmental,a,200.5537862,test_2,104.44093164244882
94156a62-7f46-43d2-9e2f-680784adb126,Emmental,a,200.5537862,test_3,25.289960192765886
94156a62-7f46-43d2-9e2f-680784adb126,Emmental,a,200.5537862,test_4,1
7d05e1e6-ae9f-42fc-a1ea-f28beb6ec492,Emmental,a,200.9446128,test_1,102.3230395429282
7d05e1e6-ae9f-42fc-a1ea-f28beb6ec492,Emmental,a,200.9446128,test_2,14.536976037083413
7d05e1e6-ae9f-42fc-a1ea-f28beb6ec492,Emmental,a,200.9446128,test_3,132.70590745590437
7d05e1e6-ae9f-42fc-a1ea-f28beb6ec492,Emmental,a,200.9446128,test_4,0
46e1fed4-b2f0-4202-b620-5f78a9caa5da,Emmental,a,208.5197375,test_1,106.36379480513334
46e1fed4-b2f0-4202-b620-5f78a9caa5da,Emmental,a,208.5197375,test_2,12.44284582816434
46e1fed4-b2f0-4202-b620-5f78a9caa5da,Emmental,a,208.5197375,test_3,121.13104324024255
46e1fed4-b2f0-4202-b620-5f78a9caa5da,Emmental,a,208.5197375,test_4,0
37fe9bd8-7568-4800-9896-17bbd70d037f,Emmental,a,194.0454965,test_1,99.2080196014818
37fe9bd8-7568-4800-9896-17bbd70d037f,Emmental,a,194.0454965,test_2,11.950348012481449
37fe9bd8-7568-4800-9896-17bbd70d037f,Emmental,a,194.0454965,test_3,149.852164798255
37fe9bd8-7568-4800-9896-17bbd70d037f,Emmental,a,194.0454965,test_4,0
2da29553-62ff-470f-b461-b5450184a72d,Emmental,a,202.8488506,test_1,101.43706101961315
2da29553-62ff-470f-b461-b5450184a72d,Emmental,a,202.8488506,test_2,16.921447387630366
2da29553-62ff-470f-b461-b5450184a72d,Emmental,a,202.8488506,test_3,127.98594364832363
2da29553-62ff-470f-b461-b5450184a72d,Emmental,a,202.8488506,test_4,0
71da3327-0a78-4f9d-a337-b64e68c32ac0,Emmental,a,202.0203024,test_1,103.24741149333192
71da3327-0a78-4f9d-a337-b64e68c32ac0,Emmental,a,202.0203024,test_2,155.92534514434115
71da3327-0a78-4f9d-a337-b64e68c32ac0,Emmental,a,202.0203024,test_3,126.16096234505166
71da3327-0a78-4f9d-a337-b64e68c32ac0,Emmental,a,202.0203024,test_4,0
dad86f62-2ad0-457d-91cf-c2019e9f99de,Emmental,a,199.3371222,test_1,102.00448629361992
dad86f62-2ad0-457d-91cf-c2019e9f99de,Emmental,a,199.3371222,test_2,104.6186532339502
dad86f62-2ad0-457d-91cf-c2019e9f99de,Emmental,a,199.3371222,test_3,26.01915850337157
dad86f62-2ad0-457d-91cf-c2019e9f99de,Emmental,a,199.3371222,test_4,1
c7653de9-fcc6-4fb7-a76e-f5f561a2baca,Emmental,a,205.1835979,test_1,103.343656681957
c7653de9-fcc6-4fb7-a76e-f5f561a2baca,Emmental,a,205.1835979,test_2,12.79510372362
c7653de9-fcc6-4fb7-a76e-f5f561a2baca,Emmental,a,205.1835979,test_3,129.59171531770014
c7653de9-fcc6-4fb7-a76e-f5f561a2baca,Emmental,a,205.1835979,test_4,0
a16fcda7-186e-45ee-82fe-6ea9ff25ae05,Emmental,a,205.9698587,test_1,104.11686678105512
a16fcda7-186e-45ee-82fe-6ea9ff25ae05,Emmental,a,205.9698587,test_2,113.09413615396852
a16fcda7-186e-45ee-82fe-6ea9ff25ae05,Emmental,a,205.9698587,test_3,57.85564257654364
a16fcda7-186e-45ee-82fe-6ea9ff25ae05,Emmental,a,205.9698587,test_4,1
363ba92d-6814-41d8-8cd2-015a4260a370,Emmental,a,203.5147168,test_1,103.15062190123156
363ba92d-6814-41d8-8cd2-015a4260a370,Emmental,a,203.5147168,test_2,99.86458975276841
363ba92d-6814-41d8-8cd2-015a4260a370,Emmental,a,203.5147168,test_3,27.17491828574584
363ba92d-6814-41d8-8cd2-015a4260a370,Emmental,a,203.5147168,test_4,1
4e9a1894-c583-4a7a-93b6-bcc837ad4321,Emmental,a,204.7389919,test_1,103.09789946960622
4e9a1894-c583-4a7a-93b6-bcc837ad4321,Emmental,a,204.7389919,test_2,1.4467532405147636
4e9a1894-c583-4a7a-93b6-bcc837ad4321,Emmental,a,204.7389919,test_3,151.33507462433357
4e9a1894-c583-4a7a-93b6-bcc837ad4321,Emmental,a,204.7389919,test_4,0
87108852-3ff1-4c65-92d7-a2d349659d2b,Emmental,a,195.5731781,test_1,98.17780418487771
87108852-3ff1-4c65-92d7-a2d349659d2b,Emmental,a,195.5731781,test_2,108.38863739936197
87108852-3ff1-4c65-92d7-a2d349659d2b,Emmental,a,195.5731781,test_3,18.947627789961544
87108852-3ff1-4c65-92d7-a2d349659d2b,Emmental,a,195.5731781,test_4,1
670a2be0-1299-4334-bdc0-7f8aa45740c5,Emmental,a,199.0944746,test_1,99.62274393547592
670a2be0-1299-4334-bdc0-7f8aa45740c5,Emmental,a,199.0944746,test_2,44.85393203393638
670a2be0-1299-4334-bdc0-7f8aa45740c5,Emmental,a,199.0944746,test_3,85.35252900265107
670a2be0-1299-4334-bdc0-7f8aa45740c5,Emmental,a,199.0944746,test_4,1
3e6446be-2db4-43fe-aedd-17ce246103e0,Emmental,a,196.3430907,test_1,100.09835728642784
3e6446be-2db4-43fe-aedd-17ce246103e0,Emmental,a,196.3430907,test_2,127.94399033292791
3e6446be-2db4-43fe-aedd-17ce246103e0,Emmental,a,196.3430907,test_3,58.17496830341512
3e6446be-2db4-43fe-aedd-17ce246103e0,Emmental,a,196.3430907,test_4,1
a8450846-9f9a-4b06-a9d1-8116ceefc16e,Emmental,a,201.3040275,test_1,100.7180814923002
a8450846-9f9a-4b06-a9d1-8116ceefc16e,Emmental,a,201.3040275,test_2,59.923701955878144
a8450846-9f9a-4b06-a9d1-8116ceefc16e,Emmental,a,201.3040275,test_3,53.31816805852101
a8450846-9f9a-4b06-a9d1-8116ceefc16e,Emmental,a,201.3040275,test_4,1
62fbfde5-c9a8-4fca-81cd-398f2f4255ce,Emmental,a,205.9356944,test_1,103.20194304653565
62fbfde5-c9a8-4fca-81cd-398f2f4255ce,Emmental,a,205.9356944,test_2,25.28841236066512
62fbfde5-c9a8-4fca-81cd-398f2f4255ce,Emmental,a,205.9356944,test_3,106.00536313306921
